scenario_name,fault_injection_timestamp,detection_timestamp,recovery_timestamp,detection_delay,recovery_delay,poll_interval,notes,sync_mode,topology_name,topology_file,target_link,target_src_city,target_dst_city,target_distance_km,controller_app,background_traffic,background_flow_count,pre_fault_fidelity,post_fault_fidelity,post_recovery_fidelity,node_count,link_count,sync_duration_ms,api_call_count,pre_fault_total_packets,pre_fault_total_bytes,post_detection_total_packets,post_detection_total_bytes,post_recovery_total_packets,post_recovery_total_bytes,repeat_index,configured_repeat_count
link_flap_scenario_down_2,2026-04-23T13:54:20.235864+00:00,2026-04-23T13:54:21.812428+00:00,,1.576564,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9766479118006444,0.930015790167186,,8,10,86.12010593060404,28,16287,46475694,21160,61370028,,,7,10
link_flap_scenario_down_1,2026-04-23T13:54:31.948677+00:00,2026-04-23T13:54:32.580437+00:00,,0.63176,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8433075359903239,0.8791040231312017,,8,10,102.48203901574016,28,444,34964,8030,23115784,,,8,10
link_flap_scenario_up_1,2026-04-23T13:54:33.053442+00:00,,2026-04-23T13:54:34.682930+00:00,,1.629488,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8740769234692806,,0.9782560474005719,8,10,102.48203901574016,28,8030,23115784,,,17528,45864264,8,10
link_flap_scenario_down_2,2026-04-23T13:54:35.232121+00:00,2026-04-23T13:54:36.791947+00:00,,1.559826,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9756043182223322,0.9298356486533405,,8,10,102.48203901574016,28,17528,45864264,22816,61886456,,,8,10
link_flap_scenario_down_1,2026-04-23T13:54:47.955371+00:00,2026-04-23T13:54:48.690591+00:00,,0.73522,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8414962527144147,0.8848767704790836,,8,10,81.09475101809949,28,458,35848,7136,22636976,,,9,10
link_flap_scenario_up_1,2026-04-23T13:54:49.077505+00:00,,2026-04-23T13:54:50.777220+00:00,,1.699715,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8781467408797385,,0.9790784112881882,8,10,81.09475101809949,28,7136,22636976,,,7508,22857468,9,10
link_flap_scenario_down_2,2026-04-23T13:54:51.276183+00:00,2026-04-23T13:54:52.858574+00:00,,1.582391,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9755707999928678,0.9300167418460791,,8,10,81.09475101809949,28,7508,22857468,7514,22857908,,,9,10
link_flap_scenario_down_1,2026-04-23T13:55:02.769545+00:00,2026-04-23T13:55:03.305467+00:00,,0.535922,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8411778538888786,0.8731103644728622,,8,10,81.86729904264212,28,452,35356,7998,22867552,,,10,10
link_flap_scenario_up_1,2026-04-23T13:55:03.893615+00:00,,2026-04-23T13:55:05.540549+00:00,,1.646934,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8677993830304891,,0.9754789668130601,8,10,81.86729904264212,28,7998,22867552,,,12645,23653082,10,10
link_flap_scenario_down_2,2026-04-23T13:55:06.102315+00:00,2026-04-23T13:55:07.624206+00:00,,1.521891,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9723090897010744,0.9286772501835476,,8,10,81.86729904264212,28,12645,23653082,15760,23858696,,,10,10
multi_fault_scenario_fault_1,2026-04-23T13:55:15.579926+00:00,2026-04-23T13:55:15.978555+00:00,,0.398629,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9613564396603588,0.9324361449371589,,8,10,73.79706704523414,28,344,27182,442,34748,,,1,10
multi_fault_scenario_fault_2,2026-04-23T13:55:16.129370+00:00,2026-04-23T13:55:18.053565+00:00,,1.924195,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.9323800858882941,0.8640253839998653,,8,10,73.79706704523414,28,448,34980,448,34980,,,1,10
multi_fault_scenario_fault_1,2026-04-23T13:55:25.214453+00:00,2026-04-23T13:55:25.588222+00:00,,0.373769,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9574632596251613,0.9331438043772713,,8,10,40.615633013658226,28,335,26402,442,34644,,,2,10
multi_fault_scenario_fault_2,2026-04-23T13:55:25.769927+00:00,2026-04-23T13:55:26.343227+00:00,,0.5733,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.9328332453710602,0.8644436215703659,,8,10,40.615633013658226,28,444,34688,444,34688,,,2,10
multi_fault_scenario_fault_1,2026-04-23T13:55:33.770113+00:00,2026-04-23T13:55:34.162113+00:00,,0.392,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9587500420548747,0.9330285428844738,,8,10,43.117219931446016,28,338,26668,440,34552,,,3,10
multi_fault_scenario_fault_2,2026-04-23T13:55:34.318430+00:00,2026-04-23T13:55:34.580266+00:00,,0.261836,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.9329719359067203,0.8651226183213493,,8,10,43.117219931446016,28,439,34304,439,34304,,,3,10
multi_fault_scenario_fault_1,2026-04-23T13:55:41.746907+00:00,2026-04-23T13:55:42.121900+00:00,,0.374993,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.960538860997191,0.9318251441737779,,8,10,39.76429789327085,28,347,27498,448,35320,,,4,10
multi_fault_scenario_fault_2,2026-04-23T13:55:42.295465+00:00,2026-04-23T13:55:42.846413+00:00,,0.550948,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.9303859135534124,0.8604562789036898,,8,10,39.76429789327085,28,446,34992,446,34992,,,4,10
multi_fault_scenario_fault_1,2026-04-23T13:55:50.263618+00:00,2026-04-23T13:55:50.671527+00:00,,0.407909,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9564041283172526,0.9328776884965634,,8,10,43.60529291443527,28,342,26948,452,35448,,,5,10
multi_fault_scenario_fault_2,2026-04-23T13:55:50.810536+00:00,2026-04-23T13:55:51.128351+00:00,,0.317815,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.932821423375312,0.8652761904875843,,8,10,43.60529291443527,28,444,34688,444,34688,,,5,10
multi_fault_scenario_fault_1,2026-04-23T13:55:58.376588+00:00,2026-04-23T13:55:58.775217+00:00,,0.398629,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9578246890550829,0.9327308526900149,,8,10,42.54538402892649,28,327,25738,432,33840,,,6,10
multi_fault_scenario_fault_2,2026-04-23T13:55:58.927491+00:00,2026-04-23T13:55:59.395974+00:00,,0.468483,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.932662204375331,0.8653099232037237,,8,10,42.54538402892649,28,432,33652,432,33652,,,6,10
multi_fault_scenario_fault_1,2026-04-23T13:56:06.494395+00:00,2026-04-23T13:56:06.878106+00:00,,0.383711,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9565778030473208,0.9314166449890886,,8,10,51.46286706440151,28,333,26158,444,34736,,,7,10
multi_fault_scenario_fault_2,2026-04-23T13:56:07.041423+00:00,2026-04-23T13:56:07.651608+00:00,,0.610185,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.9313611377453933,0.8625427170677578,,8,10,51.46286706440151,28,437,34058,437,34058,,,7,10
multi_fault_scenario_fault_1,2026-04-23T13:56:15.082547+00:00,2026-04-23T13:56:15.439868+00:00,,0.357321,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9581826984441775,0.9317176235128504,,8,10,55.47656898852438,28,338,26672,450,35236,,,8,10
multi_fault_scenario_fault_2,2026-04-23T13:56:15.629902+00:00,2026-04-23T13:56:15.903666+00:00,,0.273764,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.9316899068589597,0.8638254918608009,,8,10,55.47656898852438,28,438,34188,438,34188,,,8,10
multi_fault_scenario_fault_1,2026-04-23T13:56:23.154229+00:00,2026-04-23T13:56:23.511093+00:00,,0.356864,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9589466578669029,0.932845402316248,,8,10,45.99701508414,28,332,26172,438,34352,,,9,10
multi_fault_scenario_fault_2,2026-04-23T13:56:23.702786+00:00,2026-04-23T13:56:24.151572+00:00,,0.448786,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.93269963437808,0.8649485025491565,,8,10,45.99701508414,28,434,33884,434,33884,,,9,10
multi_fault_scenario_fault_1,2026-04-23T13:56:31.169350+00:00,2026-04-23T13:56:31.541863+00:00,,0.372513,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9580985073155753,0.9327234680659893,,8,10,40.2509649284184,28,337,26598,446,35036,,,10,10
multi_fault_scenario_fault_2,2026-04-23T13:56:31.935368+00:00,2026-04-23T13:56:32.414476+00:00,,0.479108,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,none,0,0.9326961600865977,0.8651723536243061,,8,10,40.2509649284184,28,444,34728,444,34728,,,10,10
multi_fault_scenario_fault_1,2026-04-23T13:56:40.484689+00:00,2026-04-23T13:56:40.744225+00:00,,0.259536,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9861945547282456,0.9050377297536066,,8,10,70.23893995210528,28,478,37932,478,37932,,,1,10
multi_fault_scenario_fault_2,2026-04-23T13:56:41.045073+00:00,2026-04-23T13:56:41.962318+00:00,,0.917245,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.9033123346429663,0.8605036143137512,,8,10,70.23893995210528,28,496,39716,594,49244,,,1,10
multi_fault_scenario_fault_1,2026-04-23T13:56:50.265553+00:00,2026-04-23T13:56:51.013080+00:00,,0.747527,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.984969208218444,0.8929477636903765,,8,10,54.91788906510919,28,463,36646,463,36646,,,2,10
multi_fault_scenario_fault_2,2026-04-23T13:56:51.332122+00:00,2026-04-23T13:56:51.710443+00:00,,0.378321,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.8928264787674662,0.8580982719618586,,8,10,54.91788906510919,28,480,38424,630,52392,,,2,10
multi_fault_scenario_fault_1,2026-04-23T13:56:59.894056+00:00,2026-04-23T13:57:01.513099+00:00,,1.619043,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9869149656472814,0.9231868848669595,,8,10,101.52716096490622,28,488,38772,512,41124,,,3,10
multi_fault_scenario_fault_2,2026-04-23T13:57:01.975982+00:00,2026-04-23T13:57:03.619623+00:00,,1.643641,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.9224883278521765,0.8546731729127174,,8,10,101.52716096490622,28,700,58536,756,63576,,,3,10
multi_fault_scenario_fault_1,2026-04-23T13:57:12.067623+00:00,2026-04-23T13:57:13.547837+00:00,,1.480214,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.986884299331486,0.9314592445306737,,8,10,58.48773499019444,28,480,38020,504,40372,,,4,10
multi_fault_scenario_fault_2,2026-04-23T13:57:13.642205+00:00,2026-04-23T13:57:13.981209+00:00,,0.339004,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.9289787971699375,0.8435685457175749,,8,10,58.48773499019444,28,674,56096,674,56096,,,4,10
multi_fault_scenario_fault_1,2026-04-23T13:57:22.214190+00:00,2026-04-23T13:57:23.648765+00:00,,1.434575,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9841604247381865,0.9282668991129486,,8,10,78.19072203710675,28,476,37724,506,40532,,,5,10
multi_fault_scenario_fault_2,2026-04-23T13:57:23.792974+00:00,2026-04-23T13:57:24.307054+00:00,,0.51408,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.9273821603510494,0.8413714970957956,,8,10,78.19072203710675,28,669,55962,669,55962,,,5,10
multi_fault_scenario_fault_1,2026-04-23T13:57:32.531887+00:00,2026-04-23T13:57:33.951422+00:00,,1.419535,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.98435718373272,0.9290037516646222,,8,10,82.72163895890117,28,469,37070,496,39660,,,6,10
multi_fault_scenario_fault_2,2026-04-23T13:57:34.109881+00:00,2026-04-23T13:57:34.632374+00:00,,0.522493,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.9288403989660388,0.8422847728937566,,8,10,82.72163895890117,28,664,55204,664,55204,,,6,10
multi_fault_scenario_fault_1,2026-04-23T13:57:42.746779+00:00,2026-04-23T13:57:42.883842+00:00,,0.137063,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9869948329007515,0.9045843113075516,,8,10,65.55843900423497,28,478,37956,478,37956,,,7,10
multi_fault_scenario_fault_2,2026-04-23T13:57:43.306024+00:00,2026-04-23T13:57:44.226204+00:00,,0.92018,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.903345088788829,0.8603787757638317,,8,10,65.55843900423497,28,492,39440,592,49088,,,7,10
multi_fault_scenario_fault_1,2026-04-23T13:57:52.475046+00:00,2026-04-23T13:57:53.171099+00:00,,0.696053,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9838631228807597,0.8919170240875217,,8,10,99.02432910166681,28,473,37566,473,37566,,,8,10
multi_fault_scenario_fault_2,2026-04-23T13:57:53.540466+00:00,2026-04-23T13:57:53.939082+00:00,,0.398616,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.8908730973617547,0.8590164741120092,,8,10,99.02432910166681,28,490,39300,652,54368,,,8,10
multi_fault_scenario_fault_1,2026-04-23T13:58:02.134812+00:00,2026-04-23T13:58:03.610032+00:00,,1.47522,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9867382501279371,0.8838728823687003,,8,10,97.45199210010469,28,482,38272,508,40764,,,9,10
multi_fault_scenario_fault_2,2026-04-23T13:58:03.724370+00:00,2026-04-23T13:58:05.733886+00:00,,2.009516,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.9292614983098302,0.8659576950322309,,8,10,97.45199210010469,28,679,56602,692,57876,,,9,10
multi_fault_scenario_fault_1,2026-04-23T13:58:14.184329+00:00,2026-04-23T13:58:15.599814+00:00,,1.415485,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9832881763766345,0.9299946657558065,,8,10,64.35151700861752,28,451,35274,482,38312,,,10,10
multi_fault_scenario_fault_2,2026-04-23T13:58:15.769902+00:00,2026-04-23T13:58:16.104491+00:00,,0.334589,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,icmp,8,0.9287685975766047,0.8420572789936044,,8,10,64.35151700861752,28,652,54036,652,54036,,,10,10
multi_fault_scenario_fault_1,2026-04-23T13:58:25.490294+00:00,2026-04-23T13:58:26.217053+00:00,,0.726759,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.841798815665484,0.8829268379615319,,8,10,91.4764329791069,28,454,35536,6848,22432588,,,1,10
multi_fault_scenario_fault_2,2026-04-23T13:58:26.588782+00:00,2026-04-23T13:58:28.308255+00:00,,1.719473,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8771773286864942,0.8427550797174616,,8,10,91.4764329791069,28,16444,39846748,22666,54628884,,,1,10
multi_fault_scenario_fault_1,2026-04-23T13:58:38.411494+00:00,2026-04-23T13:58:38.878649+00:00,,0.467155,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8414138430216641,0.8984197312668379,,8,10,107.47070400975645,28,450,35236,7906,22788928,,,2,10
multi_fault_scenario_fault_2,2026-04-23T13:58:39.052975+00:00,2026-04-23T13:58:40.986244+00:00,,1.933269,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8862082022582718,0.849901807407012,,8,10,107.47070400975645,28,14064,35886292,17984,44448944,,,2,10
multi_fault_scenario_fault_1,2026-04-23T13:58:51.281070+00:00,2026-04-23T13:58:52.036637+00:00,,0.755567,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8404839487853405,0.8966151084646141,,8,10,111.80369602516294,28,446,35108,8030,23023280,,,3,10
multi_fault_scenario_fault_2,2026-04-23T13:58:52.387491+00:00,2026-04-23T13:58:54.166396+00:00,,1.778905,,2.0,Second LINK_DOWN event after bringing s4-s5 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Frankfurt-Prague,Frankfurt,Prague,409.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8897370310966873,0.8465686902809075,,8,10,111.80369602516294,28,17826,42569820,23500,56001360,,,3,10
multi_fault_scenario_fault_1,2026-04-23T13:59:04.242347+00:00,2026-04-23T13:59:05.057212+00:00,,0.814865,,2.0,First LINK_DOWN event after bringing s2-s4 down.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8419104705202851,0.8936280473265941,,8,10,165.69250996690243,28,454,35588,6902,10275696,,,4,10
